root_mean_squared_error,mean_absolute_error,mean_squared_error,confidence,accuracy,precision,recall,f1_score,confusion matrix,penalty,C,p_f_value,threshold,features
0.6045447370011336,0.3654743390357698,0.3654743390357698,0.6345256609642301,0.6345256609642301,0.5714285714285714,0.01694915254237288,0.03292181069958848,"[[404   3]
 [232   4]]",none,0.001,p_0.05,0.01,"['WAP GR', 'Income GR', 'EPS GR']"
0.6045447370011336,0.3654743390357698,0.3654743390357698,0.6345256609642301,0.6345256609642301,0.5714285714285714,0.01694915254237288,0.03292181069958848,"[[404   3]
 [232   4]]",none,0.001,p_0.1,0.01,"['WAP GR', 'Income GR', 'Expenditure GR', 'EPS GR']"
0.6045447370011336,0.3654743390357698,0.3654743390357698,0.6345256609642301,0.6345256609642301,0.5714285714285714,0.01694915254237288,0.03292181069958848,"[[404   3]
 [232   4]]",none,0.001,p_0.15,0.01,"['WAP GR', '% Deli. Qty to Traded Qty GR', 'Spread Close-Open GR', 'Income GR', 'Expenditure GR', 'EPS GR']"
0.6045447370011336,0.3654743390357698,0.3654743390357698,0.6345256609642301,0.6345256609642301,0.5714285714285714,0.01694915254237288,0.03292181069958848,"[[404   3]
 [232   4]]",none,0.001,p_0.2,0.01,"['WAP GR', '% Deli. Qty to Traded Qty GR', 'Spread Close-Open GR', 'Income GR', 'Expenditure GR', 'EPS GR']"
0.6045447370011336,0.3654743390357698,0.3654743390357698,0.6345256609642301,0.6345256609642301,0.5714285714285714,0.01694915254237288,0.03292181069958848,"[[404   3]
 [232   4]]",l2,1.0,p_0.25,0.01,"['Open Price GR', 'WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', '% Deli. Qty to Traded Qty GR', 'Spread Close-Open GR', 'Income GR', 'Expenditure GR', 'EPS GR']"
0.6058296369352638,0.36702954898911355,0.36702954898911355,0.6329704510108864,0.6329704510108864,0.5,0.01694915254237288,0.03278688524590164,"[[403   4]
 [232   4]]",l2,0.01,f_0.1,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'EPS GR']"
0.6045447370011336,0.3654743390357698,0.3654743390357698,0.6345256609642301,0.6345256609642301,0.5714285714285714,0.01694915254237288,0.03292181069958848,"[[404   3]
 [232   4]]",l2,1.0,f_0.5,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread Close-Open GR', 'Income GR', 'Expenditure GR', 'EPS GR']"
0.6045447370011336,0.3654743390357698,0.3654743390357698,0.6345256609642301,0.6345256609642301,0.5714285714285714,0.01694915254237288,0.03292181069958848,"[[404   3]
 [232   4]]",none,0.001,f_1,0.01,"['Open Price GR', 'Low Price GR', 'WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread Close-Open GR', 'Income GR', 'Expenditure GR', 'EPS GR']"
0.6045447370011336,0.3654743390357698,0.3654743390357698,0.6345256609642301,0.6345256609642301,0.5714285714285714,0.01694915254237288,0.03292181069958848,"[[404   3]
 [232   4]]",none,0.001,f_2,0.01,"['WAP GR', '% Deli. Qty to Traded Qty GR', 'Spread Close-Open GR', 'Income GR', 'Expenditure GR', 'EPS GR']"
0.46326987119974766,0.21461897356143078,0.21461897356143078,0.7853810264385692,0.7853810264385692,0.5,0.007246376811594203,0.014285714285714285,"[[504   1]
 [137   1]]",l2,0.001,p_0.01,0.02,['WAP GR']
0.46326987119974766,0.21461897356143078,0.21461897356143078,0.7853810264385692,0.7853810264385692,0.5,0.007246376811594203,0.014285714285714285,"[[504   1]
 [137   1]]",l2,0.001,p_0.05,0.02,"['WAP GR', 'Income GR', 'EPS GR']"
0.46158830531988904,0.2130637636080871,0.2130637636080871,0.7869362363919129,0.7869362363919129,0.6,0.021739130434782608,0.04195804195804196,"[[503   2]
 [135   3]]",none,0.001,p_0.1,0.02,"['WAP GR', 'Deliverable Quantity GR', 'Spread Close-Open GR', 'Income GR', 'EPS GR']"
0.46158830531988904,0.2130637636080871,0.2130637636080871,0.7869362363919129,0.7869362363919129,0.6,0.021739130434782608,0.04195804195804196,"[[503   2]
 [135   3]]",none,0.001,p_0.15,0.02,"['WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Spread Close-Open GR', 'Income GR', 'EPS GR']"
